excerpt_id,article_id,title,file_path,excerpt_type,tags,para_start,para_end,text
A151-opening,A151,重遇初恋,data/articles/0151-重遇初恋.txt,开头钩子,甜虐关系|开头钩子|情感拉扯|人设亮相,1,5,"搜名看全章 - [独家偏爱：你是我眼里的唯一__平生欢 | 平生欢]
男朋友用一辈子时间发明了时光机。
他要穿越回去挽回初恋。
我偷偷跟着他一起穿越回去。
然后看见被我一点一点教会如何爱一个人的他，牵着初恋的手温柔说:"
A151-intro,A151,重遇初恋,data/articles/0151-重遇初恋.txt,主角亮相,甜虐关系|主角亮相|人设亮相,4,4,我偷偷跟着他一起穿越回去。
A151-dialogue,A151,重遇初恋,data/articles/0151-重遇初恋.txt,高张力对白,甜虐关系|高张力对白,32,32,「听说过前人栽树后人乘凉吗？梁煦这么细心体贴，该不会都是前女友教出来的吧？」
A151-ending,A151,重遇初恋,data/articles/0151-重遇初恋.txt,结尾余韵,甜虐关系|结尾余韵|人设亮相,514,516,"所以，第二天他在我的身边坐了下来。
从此，我们的故事有了新的开始。
（完）"
A152-opening,A152,装货的上位手册;财神爷SSR卡,data/articles/0152-装货的上位手册.txt,开头钩子,其他|开头钩子|人设亮相,1,5,"我妈嫁入豪门后。
我的便宜弟弟好一群富家公子哥成立了一个歼婊团。
他们试图勾引我出轨，再揭穿我真面目。
「她才不是我姐，别看外表那么清纯，其实早就被睡烂了！」
「这种女人廉价得很，没和过世面，随便哄一下就能趴下给我当狗。」"
A152-intro,A152,装货的上位手册;财神爷SSR卡,data/articles/0152-装货的上位手册.txt,主角亮相,其他|主角亮相|人设亮相,1,1,我妈嫁入豪门后。
A152-dialogue,A152,装货的上位手册;财神爷SSR卡,data/articles/0152-装货的上位手册.txt,高张力对白,其他|高张力对白|人设亮相,4,4,「她才不是我姐，别看外表那么清纯，其实早就被睡烂了！」
A152-ending,A152,装货的上位手册;财神爷SSR卡,data/articles/0152-装货的上位手册.txt,结尾余韵,其他|结尾余韵,762,764,"他知道桑眠又在装。
但是, 当一本长长的育儿手册丢在他面前时，他还是矜持地点了点头。
母亲说过生孩子很辛苦，他会做一个合格的丈夫。"
A153-opening,A153,婚考代替彩礼后，我肠子悔青,data/articles/0153-婚考代替彩礼后，我肠子悔青.txt,开头钩子,都市婚恋|开头钩子|人设亮相,1,5,"婚考代替彩礼新规发布后，我第一时间找上女友：
「宝宝你看，婚考超过六十分就能免彩礼了！」
「现在彩礼动不动就六万八万的，跟卖女儿一样。」
「咱们要抵制陋习，不如去参加考试吧？」
女友看了眼婚姻考试法，欣然同意下来。"
A153-intro,A153,婚考代替彩礼后，我肠子悔青,data/articles/0153-婚考代替彩礼后，我肠子悔青.txt,主角亮相,都市婚恋|主角亮相|人设亮相,8,8,我赶紧捂住女友耳朵：
A153-dialogue,A153,婚考代替彩礼后，我肠子悔青,data/articles/0153-婚考代替彩礼后，我肠子悔青.txt,高张力对白,都市婚恋|高张力对白|人设亮相,7,7,「都别参加考试！谁去谁倒霉！我要求恢复彩礼制度！」
A153-ending,A153,婚考代替彩礼后，我肠子悔青,data/articles/0153-婚考代替彩礼后，我肠子悔青.txt,结尾余韵,都市婚恋|结尾余韵|人设亮相,550,552,"我只能晃悠在考场外面。
努力去提醒那些跟我一样想耍心机的男人。
「不要参加婚考，珍惜眼前人！」"
A154-opening,A154,邻居把我家当成快递点,data/articles/0154-邻居把我家当成快递点.txt,开头钩子,其他|开头钩子|人设亮相,1,5,"新开了家快递驿站在家对面，每次都有人敲错门敲到我家来。
我在门外贴了张纸条：
【驿站在对面，别敲门！】
可还是有人敲门拿快递：
「开门！我来拿快递！」"
A154-intro,A154,邻居把我家当成快递点,data/articles/0154-邻居把我家当成快递点.txt,主角亮相,其他|主角亮相|人设亮相,2,2,我在门外贴了张纸条：
A154-dialogue,A154,邻居把我家当成快递点,data/articles/0154-邻居把我家当成快递点.txt,高张力对白,其他|高张力对白|人设亮相,96,96,「她死活不给我，肯定是她偷了我快递了，你们快抓她啊！」
A154-ending,A154,邻居把我家当成快递点,data/articles/0154-邻居把我家当成快递点.txt,结尾余韵,其他|结尾余韵|人设亮相,423,425,"我之后再没见过他，却在网上刷到过不少人诉说着相似的遭遇。
只能默默回复曾经做过的措施。
希望能帮到有需要的人。"
A155-opening,A155,装癖和疯狗;青青,data/articles/0155-装癖和疯狗.txt,开头钩子,其他|开头钩子|人设亮相,1,4,"当校草室友误拆了我的花嫁快递后。
我心中一紧，谎称是为妹妹买的礼物。
没想到，他顺势弯腰从我的床下掏出了 JK、丝袜、猫耳、铃铛……
「那这些呢？难道也是你好妹妹的？」"
A155-intro,A155,装癖和疯狗;青青,data/articles/0155-装癖和疯狗.txt,主角亮相,其他|主角亮相|人设亮相,2,2,我心中一紧，谎称是为妹妹买的礼物。
A155-dialogue,A155,装癖和疯狗;青青,data/articles/0155-装癖和疯狗.txt,高张力对白,其他|高张力对白|人设亮相,17,17,「谢谢，你放心，我会把这些东西尽快处理了！」
A155-ending,A155,装癖和疯狗;青青,data/articles/0155-装癖和疯狗.txt,结尾余韵,其他|结尾余韵,367,369,"两个人一边在外面搭伙租房子，一边努力脱单。
历时两年了，家里的母猪都下三四次崽子了，江裕他终于成功了。
他俩已经愉快决定一起手拉手回宿舍，狠狠宰江裕一顿了。"
A156-opening,A156,莫吉托骗局;水果茶里加葡萄,data/articles/0156-莫吉托骗局.txt,开头钩子,甜虐关系|开头钩子|轻喜反差|情感拉扯|人设亮相,1,5,"最花心那年，我玩弄过一个穷学生，玩腻后将他抛弃，寻找下一个目标。
直到有一天，这个穷学生成为了京圈顶级权贵。
而我家中遭逢变故，父亲亲自将我送到他床上，谄笑着说：「我儿子得罪过你，你想怎么处置他都行，只要你救路氏一命。」
谢南行压着我，摩挲着我的嘴唇，轻声道：「阿舟，你当初对我说过，辜负真心的人吞一万根针。」
「但我那么爱你，怎么会忍心让你吞针呢？所以你吞点别的东西替代，好不好？」"
A156-intro,A156,莫吉托骗局;水果茶里加葡萄,data/articles/0156-莫吉托骗局.txt,主角亮相,甜虐关系|主角亮相|人设亮相,10,10,我坐在沙发的角落，无精打采地耷拉着眉眼。
A156-dialogue,A156,莫吉托骗局;水果茶里加葡萄,data/articles/0156-莫吉托骗局.txt,高张力对白,甜虐关系|高张力对白|情感拉扯|人设亮相,5,5,「但我那么爱你，怎么会忍心让你吞针呢？所以你吞点别的东西替代，好不好？」
A156-ending,A156,莫吉托骗局;水果茶里加葡萄,data/articles/0156-莫吉托骗局.txt,结尾余韵,甜虐关系|结尾余韵|轻喜反差|人设亮相,550,552,"我也开心地笑了。
路绥舟，你准备好了吗？
——全文完——"
A157-opening,A157,小鬼送财,data/articles/0157-小鬼送财.txt,开头钩子,其他|开头钩子,1,4,"半夜醒来想上厕所。
竟然看见两个鬼在窗户上聊天。
一个小女孩说：都睡着了，真没意思。
一个中年女人说：谁说的，不是有一个刚醒了吗。"
A157-intro,A157,小鬼送财,data/articles/0157-小鬼送财.txt,主角亮相,其他|主角亮相|人设亮相,6,6,我吓得赶紧闭上眼睛。
A157-dialogue,A157,小鬼送财,data/articles/0157-小鬼送财.txt,高张力对白,其他|高张力对白,16,16,「嘘！别乱说话，早知道不带你来了，走走走，快走。」
A157-ending,A157,小鬼送财,data/articles/0157-小鬼送财.txt,结尾余韵,其他|结尾余韵|人设亮相,671,673,"我瞬间傻眼了。
?
????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????"
A158-opening,A158,项圈;一事无陈士,data/articles/0158-项圈.txt,开头钩子,奇幻/异种|开头钩子|人设亮相,1,5,"花刃是我高价赎回来的顶级魅魔，性?傲，不让碰，一直想跑。
每次喂他，都是我霸王硬上?。
吃完后，嘴边留下的痕迹都没擦，他还冷着脸嘲讽：「难吃，我迟早被你养死。」
起初我怜惜他那张俊美的脸，还能处处纵容。
直到我?遇?了?个。"
A158-intro,A158,项圈;一事无陈士,data/articles/0158-项圈.txt,主角亮相,奇幻/异种|主角亮相|人设亮相,11,11,我低头沉默，契约书不慎掉落。
A158-dialogue,A158,项圈;一事无陈士,data/articles/0158-项圈.txt,高张力对白,奇幻/异种|高张力对白|人设亮相,14,14,「藏在哪?，我要杀了他。」
A158-ending,A158,项圈;一事无陈士,data/articles/0158-项圈.txt,结尾余韵,奇幻/异种|结尾余韵|人设亮相,463,465,"花刃听完，眼泪掉得更猛了：
「呜，你不许养他，我不要，我不要你养他。」
「傻子，骗你的啦。」"
A159-opening,A159,他失信了;张若妤,data/articles/0159-他失信了.txt,开头钩子,校园|甜虐关系|开头钩子|情感拉扯|人设亮相,1,5,"和继弟谈了五年。
他年纪?，性子野，爱玩，我都忍了。
直到，他跟新认识的男大学生越了轨，我过去替他收拾残局。
垃圾桶里很乱。
有七个。"
A159-intro,A159,他失信了;张若妤,data/articles/0159-他失信了.txt,主角亮相,校园|甜虐关系|主角亮相|人设亮相,6,6,我收拾了房间，替他打发走小男生。
A159-dialogue,A159,他失信了;张若妤,data/articles/0159-他失信了.txt,高张力对白,校园|甜虐关系|高张力对白|人设亮相,39,39,「别闹了，是我没让哥舒服吗？」
A159-ending,A159,他失信了;张若妤,data/articles/0159-他失信了.txt,结尾余韵,校园|甜虐关系|结尾余韵|人设亮相,937,939,"希望。
不管什么身份。
我都能陪他久一点，再久一点。"
A160-opening,A160,《姐，我想逐梦娱乐圈》作者：周周有雨,data/articles/0160-姐，我想逐梦娱乐圈.txt,开头钩子,校园|开头钩子|人设亮相,1,5,"别名：清爽喂饭
三十二岁那年。
我养了个贫困男大。
路过大学，我看到时谨正把一个女孩圈在怀里。
他红着眼委屈又隐忍：「你不要嫌我脏……」"
A160-intro,A160,《姐，我想逐梦娱乐圈》作者：周周有雨,data/articles/0160-姐，我想逐梦娱乐圈.txt,主角亮相,校园|主角亮相|人设亮相,3,3,我养了个贫困男大。
A160-dialogue,A160,《姐，我想逐梦娱乐圈》作者：周周有雨,data/articles/0160-姐，我想逐梦娱乐圈.txt,高张力对白,校园|高张力对白|人设亮相,5,5,他红着眼委屈又隐忍：「你不要嫌我脏……」
A160-ending,A160,《姐，我想逐梦娱乐圈》作者：周周有雨,data/articles/0160-姐，我想逐梦娱乐圈.txt,结尾余韵,校园|结尾余韵|人设亮相,984,986,"「姐，我在这里三十八楼有个套房。」
然后我三天没有看到太阳。
全文完。"
A161-opening,A161,祈尔繁芜胜常春;纯夜,data/articles/0161-祈尔繁芜胜常春.txt,开头钩子,校园|开头钩子|人设亮相,1,5,"我色诱了继弟。
他在床上极尽羞辱，可握住我大腿的手却越来越紧。
每每事后，陈竟都不忘补充一句：「你就是我发泄的一个玩意儿，摆正自己的位置。」
我点头认可。
后来金榜题名，我阳奉阴违报了离家千里之远的大学。"
A161-intro,A161,祈尔繁芜胜常春;纯夜,data/articles/0161-祈尔繁芜胜常春.txt,主角亮相,校园|主角亮相|人设亮相,1,1,我色诱了继弟。
A161-dialogue,A161,祈尔繁芜胜常春;纯夜,data/articles/0161-祈尔繁芜胜常春.txt,高张力对白,校园|高张力对白|人设亮相,26,26,陈竟气息更加不稳：「别特么背对着我！」
A161-ending,A161,祈尔繁芜胜常春;纯夜,data/articles/0161-祈尔繁芜胜常春.txt,结尾余韵,校园|结尾余韵|人设亮相,683,685,"这一刻，我才明白。
——痛苦只是流经我的另一个内核强大的女主。
人生来不同，我自有我的风光。"
A162-opening,A162,攻略错任务对象后,data/articles/0162-攻略错任务对象后.txt,开头钩子,系统/攻略|开头钩子|信息外挂|人设亮相,1,5,"对男主霸王硬上弓到一半，系统告诉我攻略错了人。
「强扭的瓜不甜。」
我一本正经，放下正在动作的手。
不料被他反握住手腕，拉了回去。
我：「！」"
A162-intro,A162,攻略错任务对象后,data/articles/0162-攻略错任务对象后.txt,主角亮相,系统/攻略|主角亮相|人设亮相,3,3,我一本正经，放下正在动作的手。
A162-dialogue,A162,攻略错任务对象后,data/articles/0162-攻略错任务对象后.txt,高张力对白,系统/攻略|高张力对白|信息外挂,22,22,「啊啊啊啊！宿主！停下，快停下！别脱他裤子了，咱们攻略错人了！真正要攻略的敌人是他的死对头反派！」
A162-ending,A162,攻略错任务对象后,data/articles/0162-攻略错任务对象后.txt,结尾余韵,系统/攻略|结尾余韵|轻喜反差|人设亮相,907,909,"我僵硬回头，对上秦延似笑非笑的眸子。
那一刻，我知道我彻底完了。
卒。"
A163-opening,A163,《我见青山》作者：衡臣,data/articles/0163-我见青山.txt,开头钩子,古言/宫廷|都市婚恋|甜虐关系|开头钩子|轻喜反差|人设亮相,1,5,"嫁给太子的前一晚，父亲从外面带回了外室所生的女儿。
「你妹妹国色天香，比你好看太多，有她陪你嫁入太子府，必定能帮你固宠。」
我有些好笑。
我可是她的杀母仇人，她怎会帮我固宠。
果然，大婚当天，她穿着一身俏丽的素白衣衫站立在我身旁，夺走了所有人的目光。"
